Date,Tweet-text,Retweets,Likes,entities,topic,confidence,sentiment,sentiment_confidence
2016/06/01_08:19,You don't want to miss out on this opportunity—enter now before tonight's deadline. http://ofa.bo/d61P pic.twitter.com/VpuEcqR86Z,584,2495,[],business,0.4146389365196228,positive,0.5407958626747131
2016/05/31_13:12,The Supreme Court shouldn't be part of partisan political games. Add your name if you agree: http://ofa.bo/iAFx ,694,2007,"[['The Supreme Court', 'ORG']]",politics,0.5426291823387146,neutral,0.5059755444526672
2016/05/30_07:36,This Memorial weekend I hope you’ll join me in acts of remembrance. —President Obamahttp://ofa.bo/yY1,1222,4669,[],americans,0.4972234070301056,positive,0.6151113510131836
2016/05/26_13:14,Stand up for a fair hearing and timely up-or-down vote for Judge Merrick Garland: http://ofa.bo/yXs ,730,2201,"[['Merrick Garland', 'PERSON']]",americans,0.4881333708763122,neutral,0.8070423603057861
2016/05/25_09:06,Get some face time with President Obama. Enter now for your chance to meet him: http://ofa.bo/a63a pic.twitter.com/wqfAHCk5tN,1182,5774,"[['Obama', 'PERSON']]",americans,0.5069371461868286,neutral,0.6655752658843994
2016/05/24_14:47,If you think Senate leaders should do their jobs and fill the #SCOTUS vacancy add your name now: http://ofa.bo/gADc ,607,2024,"[['Senate', 'ORG']]",politics,0.4956612884998321,neutral,0.7220448851585388
2016/05/24_13:20,Don't pass this up—enter now: http://ofa.bo/iAEW pic.twitter.com/OgOyee6i4i,311,1311,[],business,0.427525520324707,neutral,0.6275302767753601
2016/05/24_11:29,People want Senate to act on Supreme Court vacancy. See what editorial boards are saying: http://ofa.bo/fADi  #DoYourJob,481,1552,"[['Senate', 'ORG'],['Supreme Court', 'ORG']]",americans,0.4950582385063171,neutral,0.7953758239746094
2016/05/23_08:47,President Obama did his job now it's time for the Senate to fulfill its duties—say you agree: http://ofa.bo/jA9Z  #DoYourJob,818,2556,"[['Obama', 'PERSON'],['Senate', 'ORG']]",americans,0.4719561636447906,neutral,0.5509099960327148
2016/05/21_08:08,In the weekly address President Obama discusses expanding #overtime for millions of American workers: http://ofa.bo/a61v,530,2286,"[['Obama', 'PERSON'],['American', 'NORP']]",americans,0.6649489402770996,neutral,0.7495948076248169
2016/05/20_14:35,This summer you and a friend could meet President Obama. Here's how: http://ofa.bo/xU4,511,2236,"[['Obama', 'PERSON']]",americans,0.4911704063415527,neutral,0.6575149297714233
2016/05/20_08:46,Despite Judge Garland's qualifications some Senate leaders still refuse to give him a hearing—speak out: http://ofa.bo/c5x9,597,1705,"[['Garland', 'PERSON'],['Senate', 'ORG']]",politics,0.4728338718414306,negative,0.71891850233078
2016/05/19_10:21,Thanks to the new #overtime rule millions of hard-working Americans will have more economic security.pic.twitter.com/JHQRJEcsv9,2111,7553,"[['#overtime rule', 'LAW'],['Americans', 'NORP']]",americans,0.8212476372718811,positive,0.7530031800270081
2016/05/19_09:02,Stand up for middle-class workers—add your name to support the Obama administration's new #overtime rule: http://ofa.bo/fABk ,441,1667,[],politics,0.4873838126659393,neutral,0.6374942660331726
2016/05/18_15:03,Marriage equality? Affordable health care? Or economic progress? Tell him in person: http://ofa.bo/fABW pic.twitter.com/F83AdfUC8H,516,2517,[],health,0.6156185865402222,neutral,0.7643992900848389
2016/05/18_11:01,This is a big day for millions of middle-class workers.pic.twitter.com/CCzAOOjxda,1139,3984,[],americans,0.6271976828575134,positive,0.7879045605659485
2016/05/17_14:58,Here's your chance: Tell President Obama what you're most thankful for—in person. http://ofa.bo/yUS pic.twitter.com/lxFIDqbclW,660,3235,"[['Obama', 'PERSON']]",USA,0.734221339225769,positive,0.6291704177856445
2016/05/17_10:15,Senate leaders are continuing to obstruct a fair hearing for Judge Garland—help put the pressure on: http://ofa.bo/b60r  #DoYourJob,511,1559,"[['Senate', 'ORG'],['Garland', 'PERSON']]",politics,0.5332294702529907,negative,0.8031278848648071
2016/05/17_08:11,It's time for Senate leaders to put politics aside and fill the Supreme Court vacancy. #DoYourJobpic.twitter.com/UAhLXYqgTN,2768,8773,"[['Senate', 'ORG'],['Supreme Court', 'ORG']]",politics,0.535089910030365,neutral,0.7396132946014404
2016/05/16_14:48,April was the seventh consecutive month of record-high temperatures. We need to #ActOnClimate.http://ofa.bo/c5vH,1949,3618,[],climate change,0.9010716080665588,neutral,0.529740035533905
2016/05/16_11:58,LIVE: President Obama is speaking with @BuzzFeed about his #SCOTUS nominee Judge Merrick Garland.http://ofa.bo/c5vE,349,1368,"[['Obama', 'PERSON'],['@BuzzFeed', 'ORG'],['SCOTUS', 'ORG'],['Merrick Garland.http://ofa.bo/c5vE', 'PERSON']]",politics,0.4913203120231628,neutral,0.9184360504150392
2016/05/16_09:06,We need to lead this fight. #ActOnClimatepic.twitter.com/ArdxyYdCiN,637,2096,[],climate change,0.850192666053772,neutral,0.6690204739570618
2016/05/13_14:01,Show your support for continued efforts to tackle climate change: http://ofa.bo/b60k  #ActOnClimate,430,1455,[],climate change,0.8920479416847229,positive,0.7132178544998169
2016/05/13_11:33,Senate leaders should listen to the American people. #DoYourJobpic.twitter.com/vArMxcZh5W,2265,5836,"[['Senate', 'ORG'],['American', 'NORP']]",americans,0.764147162437439,neutral,0.655860185623169
2016/05/12_12:16,Add your name if you support big steps forward in the fight to tackle climate change: http://ofa.bo/z0TF  #ActOnClimate,445,1473,[],climate change,0.8456176519393921,positive,0.6017608046531677
2016/05/12_08:33,We can't afford to have a key part of our democracy understaffed. We need nine justices. #DoYourJobpic.twitter.com/UYkYFLoNr7,3460,10517,[],americans,0.5093120336532593,negative,0.619273841381073
2016/05/09_12:39,Add your name if you agree: We need a full Supreme Court bench for a functioning democracy. http://ofa.bo/c5uT  #DoYourJob,757,2386,"[['Supreme Court', 'ORG']]",americans,0.4737397730350494,neutral,0.7204890847206116
2016/05/09_10:24,Partisan obstructionism shouldn't hold back our Supreme Court. #DoYourJobpic.twitter.com/Q7rRKyWlZc,1244,4151,"[['Supreme Court', 'ORG']]",politics,0.5110714435577393,negative,0.5043395161628723
2016/05/09_08:13,President Obama has a message for @OFA supporters on the work ahead:http://ofa.bo/e5uL,366,1638,"[['Obama', 'PERSON'],['@OFA', 'ORG']]",americans,0.4728344082832336,neutral,0.7947288155555725
2016/05/08_10:26,This Mother’s Day say thank you. Say 'I love you.' —President Obamahttp://ofa.bo/uRT ,1761,6564,[],americans,0.5819552540779114,positive,0.8851349353790283
2016/05/06_09:45,74 consecutive months—more than six years—of private-sector job growth. Let's keep up the progress.pic.twitter.com/igXXN83jCy,2754,8357,[],business,0.5815768837928772,positive,0.8427845239639282
2016/05/06_09:16,LIVE: President Obama is speaking about the economy and new steps to strengthen financial transparency. http://ofa.bo/d5vq,368,1324,"[['Obama', 'PERSON']]",americans,0.5353497862815857,neutral,0.547701895236969
2016/05/04_15:12,President Obama: When American workers and businesses compete on a level playing field no one can beat us.http://ofa.bo/uRJ ,859,2959,"[['Obama', 'PERSON'],['American', 'NORP']]",americans,0.5318324565887451,neutral,0.5025627017021179
2016/05/04_13:11,LIVE: President Obama is speaking at Northwestern High School in Flint Michigan. http://ofa.bo/b5zi,426,1370,"[['Obama', 'PERSON'],['Northwestern High School', 'ORG'],['Flint', 'GPE'],['Michigan', 'GPE']]",americans,0.5264604091644287,neutral,0.9113991260528564
2016/05/04_11:00,Retweet if you agree. #DoYourJobpic.twitter.com/WjTM07LRL4,4415,5868,[],business,0.4577167630195617,neutral,0.7173764109611511
2016/05/03_13:33,LIVE: President Obama honors the 2016 National Teacher of the Year. http://ofa.bo/uRI,396,1381,"[['Obama', 'PERSON']]",americans,0.540759265422821,positive,0.7604902386665344
2016/05/03_10:44,Good climate change policy and good economic policy can go hand in hand. #ActOnClimatepic.twitter.com/MEDMB870SP,2142,6951,[],climate change,0.9405526518821716,positive,0.5915045142173767
2016/05/03_09:40,American workers deserve a trade agreement that works for them. Check out President Obama's op-ed on #TPP:http://ofa.bo/jA5s,682,2698,"[['American', 'NORP'],['Obama', 'PERSON'],['TPP', 'EVENT']]",americans,0.7005661725997925,neutral,0.4882625937461853
2016/05/03_07:00,The United States just hit one million solar installations—enough to power 5.5 million homes. #MillionSolarStrong,2158,6527,"[['The United States', 'GPE']]",USA,0.6427729725837708,positive,0.7264618277549744
2016/05/02_14:31,Say you're one of the majority of Americans who want Senate leaders to give Judge Garland a fair hearing. http://ofa.bo/a5ym  #DoYourJob,840,2460,"[['Americans', 'NORP'],['Senate', 'ORG'],['Garland', 'PERSON']]",americans,0.7589269280433655,neutral,0.7041947245597839
2016/05/02_13:08,Building a clean energy economy is a great way to #ActOnClimate for people across the country.pic.twitter.com/xfdVKh3Zhy,1323,4882,[],climate change,0.6993467211723328,positive,0.9400067329406738
2016/05/02_08:59,It's unacceptable for obstructionists in the Senate to play political games with the Supreme Court. Say you agree: http://ofa.bo/d5vM,875,2440,"[['Senate', 'ORG'],['the Supreme Court', 'ORG']]",politics,0.8162462711334229,negative,0.8528150916099548
2016/05/01_15:26,And with that I just have two more words to say—Obama out. —President Obama at the #WHCD Don't miss this:http://ofa.bo/z0SH,2704,8834,"[['Obama', 'PERSON'],['Obama', 'PERSON'],['WHCD', 'ORG']]",politics,0.5619057416915894,positive,0.5050325393676758
2016/05/01_13:15,"Watch ""Couch Commander"" President Obama at last night's #WHCD:http://ofa.bo/vSA ",844,2824,"[['Couch Commander', 'WORK_OF_ART'],['Obama', 'PERSON'],['WHCD', 'WORK_OF_ART']]",politics,0.5406206250190735,neutral,0.876756489276886
2016/04/30_14:18,Poll after poll shows a majority of Americans think Senate Republicans should do their job. —President Obamahttp://ofa.bo/fA9J,1044,3795,"[['Americans', 'NORP'],['Senate', 'ORG'],['Republicans', 'NORP']]",americans,0.5350409746170044,neutral,0.7375152111053467
2016/04/30_08:36,In the weekly address President Obama has a simple message for Senate Republicans: #DoYourJob.http://ofa.bo/z0SB,898,3091,"[['Obama', 'PERSON'],['Senate', 'ORG'],['Republicans', 'NORP']]",politics,0.5657527446746826,neutral,0.7218117713928223
2016/04/29_14:06,Senate leaders need to do their jobs and fill the #SCOTUS vacancy. #DoYourJobpic.twitter.com/ZGcyGEv2CS,3344,7031,"[['Senate', 'ORG'],['SCOTUS', 'ORG']]",politics,0.5051468014717102,neutral,0.668903112411499
2016/04/28_14:18,Hundreds of thousands of Americans are calling on Senate leaders to fill the #SCOTUS vacancy—join them: http://ofa.bo/fA8m,723,2119,"[['Americans', 'NORP'],['Senate', 'ORG'],['SCOTUS', 'ORG']]",americans,0.5072748064994812,neutral,0.7988651990890503
2016/04/28_11:08,Don't let climate change deniers jeopardize the progress we've made toward a safer healthier future. Call them out:http://ofa.bo/d5ue,1184,2866,[],climate change,0.849705159664154,neutral,0.4591533243656158
2016/04/28_08:30,Fighting climate change will save Americans money at the gas pump. #ActOnClimatepic.twitter.com/ePl93jLYTU,925,3654,"[['Americans', 'NORP']]",climate change,0.6961662173271179,neutral,0.5854047536849976
2016/04/27_15:20,Add your name if you support global efforts to tackle climate change: http://ofa.bo/fA8b,579,1783,[],climate change,0.8764692544937134,neutral,0.7099336981773376
2016/04/27_14:15,Watch Professor Obama take obstructionists in the Senate back to school with #SCOTUS 101. #DoYourJobhttp://www.snappytv.com/tc/1804682,1200,2991,"[['Obama', 'PERSON'],['Senate', 'ORG']]",politics,0.5218444466590881,neutral,0.5647256374359131
2016/04/27_13:09,For the health of our children and grandchildren we have to #ActOnClimate.pic.twitter.com/pJz7ODyr3p,1072,3967,[],climate change,0.9100891351699828,neutral,0.6621366143226624
2016/04/27_11:40,The Senate should uphold its constitutional duty and give Judge Garland a fair hearing. Add your name if you agree: http://ofa.bo/vQn ,784,2251,"[['Senate', 'ORG'],['Garland', 'PERSON']]",americans,0.5352685451507568,neutral,0.6974310278892517
2016/04/27_09:44,Watch: Professor Obama has a #SCOTUS lesson for obstructionists in the Senate. #DoYourJobhttp://ofa.bo/hAFb ,771,1965,"[['Obama', 'PERSON'],['SCOTUS', 'ORG'],['Senate', 'ORG']]",politics,0.5564090013504028,negative,0.4980684816837311
2016/04/26_13:58,Not to let the Constitution function is totally irresponsible and it's never happened like this before. — @VPhttps://amp.twimg.com/v/2fa50a48-ce91-4811-8f56-5dd3b78bc8a1 …,1652,3444,"[['Constitution', 'LAW']]",americans,0.5612179636955261,negative,0.57475346326828
2016/04/26_13:02,Don't let climate change deniers derail progress—show your support for bold action on climate change: http://ofa.bo/uQC  #ActOnClimate,552,1499,[],climate change,0.8439807891845703,neutral,0.5435012578964233
2016/04/26_11:15,The fight to tackle climate change took a big step on Friday with hundreds of countries signing the #ParisAgreement.pic.twitter.com/gk7BWRRBqA,2813,8104,[],climate change,0.9428051710128784,positive,0.7771504521369934
2016/04/26_09:29,ICYMI: The U.S. and more than 170 other nations just signed the #ParisAgreement—the first ever global climate deal.http://ofa.bo/xPs,792,2278,"[['U.S.', 'GPE'],['the #ParisAgreement', 'LAW']]",USA,0.4605635106563568,positive,0.5706509351730347
2016/04/25_12:22,We're already seeing the effects of climate change. Denial is unacceptable. #ActOnClimatepic.twitter.com/k3sphu7KgC,2863,6866,[],climate change,0.8977219462394714,negative,0.7693444490432739
2016/04/25_10:28,Show your support for bold moves to combat climate change—add your name: http://ofa.bo/yRP  #ActOnClimate,456,1378,[],climate change,0.9064295887947084,positive,0.6797833442687988
2016/04/25_08:24,Carbon pollution is the biggest contributor to climate change—and President Obama is taking it head on.pic.twitter.com/lZlIAyD9UV,1858,5876,"[['Obama', 'PERSON']]",climate change,0.8631464242935181,negative,0.5512429475784302
2016/04/23_12:36,We have criminal justice policies including unfair sentencing laws that need to be reformed. —President Obamahttp://ofa.bo/iA8D,1082,3284,[],americans,0.6024824380874634,negative,0.5329440832138062
2016/04/23_11:07,In the weekly address President Obama talks about his efforts to improve our criminal justice system. http://ofa.bo/iA8C  #FixTheSystem,527,1982,"[['Obama', 'PERSON']]",americans,0.4852273464202881,neutral,0.6013193130493164
2016/04/22_14:53,We can tackle climate change—but it's going to take all of us working together. #ActOnClimatepic.twitter.com/LEvJFzebLA,2346,6784,[],climate change,0.9204606413841248,positive,0.5530885457992554
2016/04/22_12:34,Bold action on climate change matters. #ActOnClimatepic.twitter.com/fzKtmRyFCQ,842,2260,[],climate change,0.9274190068244934,neutral,0.707841694355011
2016/04/22_11:08,Say you'll stand up for bold action to fight climate change: http://ofa.bo/jA3W  #ActOnClimate,491,1409,[],climate change,0.893125057220459,neutral,0.6199048161506653
2016/04/22_09:08,The Paris Agreement is a big deal. #ActOnClimatepic.twitter.com/j75MzQKH0V,1253,3218,"[['The Paris Agreement', 'LAW']]",climate change,0.8195688724517822,positive,0.8449634909629822
2016/04/20_12:37,We can't let climate change deniers derail progress—say you stand for bold action: http://ofa.bo/jA3P  #ActOnClimate,561,1541,[],climate change,0.8884410262107849,neutral,0.5972990989685059
