Date,Tweet-text,Retweets,Likes,entities,topic,confidence,sentiment,sentiment_confidence
2016/07/21_12:13,Our economy is making real progress.pic.twitter.com/xBgqyYEoG0,2475,8695,,business,0.562676191329956,positive,0.9300715327262878
2016/07/21_08:59,America’s businesses have created more than 14 million new private-sector jobs over 76 straight months.pic.twitter.com/e4a5X2bv0j,4432,15388,['America' 'GPE'],business,0.6649906039237976,positive,0.7089617252349854
2016/07/20_12:34,For three years in a row heat records have been broken across the globe. We have to #ActOnClimate now.http://ofa.bo/29VhPcv,1651,3923,['#ActOnClimate' 'WORK_OF_ART'],climate change,0.9369474649429321,neutral,0.46806788444519043
2016/07/20_08:38,Make your voice heard: The Senate must fill the vacancy on the Supreme Court. http://ofa.bo/b6Ix  #DoYourJob,1013,2830,"['Senate' 'ORG'],['the Supreme Court' 'ORG']",politics,0.5095965266227722,neutral,0.762392520904541
2016/07/18_13:43,Editorial boards across the country are calling on Senate leaders to fill the Supreme Court vacancy. Read more: http://ofa.bo/ugu ,1109,3197,"['Senate' 'ORG'],['Supreme Court' 'ORG']",politics,0.5321931838989258,neutral,0.8492053747177124
2016/07/18_09:42,Read President Obama's op-ed in the @WSJ on the need for Senate leaders to fill the #SCOTUS vacancy: http://ofa.bo/jAPj  #DoYourJob,902,2516,"['Obama' 'PERSON'],['@WSJ' 'ORG'],['Senate' 'ORG'],['SCOTUS' 'ORG']",politics,0.6334071755409241,neutral,0.8036305904388428
2016/07/14_14:28,Tonight: President Obama joins a town hall discussion on communities and policing. Watch at 8 p.m. ET on @ABC: http://ofa.bo/b6IY,801,3099,"['Obama' 'PERSON'],['@ABC' 'ORG']",politics,0.5421611070632935,neutral,0.8682922720909119
2016/07/14_09:27,Check out @VP Biden on the Supreme Court vacancy and Senate Republicans’ continued obstruction. http://ofa.bo/iATs  #DoYourJob,575,2265,"['Biden' 'PERSON'],['Supreme Court' 'ORG'],['Senate' 'ORG'],['Republicans' 'NORP']",politics,0.7586450576782227,neutral,0.6364246606826782
2016/07/12_11:47,President Obama is delivering remarks at an interfaith memorial service for the fallen police officers in Dallas. http://ofa.bo/c6Bk,803,3319,"['Obama' 'PERSON'],['Dallas' 'GPE']",USA,0.43577882647514343,neutral,0.8510853052139282
2016/07/01_12:17,Chicago raising its minimum wage is another reminder: Congress needs to keep up and #RaiseTheWage for hard-working Americans nationwide.,1384,5722,"['Chicago' 'GPE'],['Congress' 'ORG'],['Americans' 'NORP']",finance,0.4230758249759674,neutral,0.7073547840118408
2016/07/01_08:55,Since #Obamacare passed health care spending has been slowing—and the uninsured rate is down to an all-time low.http://ofa.bo/xbU ,1171,3391,['#Obamacare passed' 'EVENT'],health,0.8721232414245605,neutral,0.5501515865325928
2016/06/30_14:54,Stretch it out and get ready—the fundraising deadline is tonight. http://ofa.bo/gAL8 pic.twitter.com/rwNuTtdgKA,1057,5766,,business,0.4070329964160919,neutral,0.8542718887329102
2016/06/30_12:29,An overwhelming majority of Americans agree—Congress needs to act. #DisarmHatepic.twitter.com/JuVv8MrEaO,2546,9238,"['Americans' 'NORP'],['Congress' 'ORG']",USA,0.4656096398830414,neutral,0.6177428960800171
2016/06/29_15:30,Add your name if you agree: Climate change is real and it's going to take global action to tackle it. http://ofa.bo/uav  #ActOnClimate,849,2970,,climate change,0.8273387551307678,neutral,0.6403926014900208
2016/06/29_14:17,A new historic goal in the fight to #ActOnClimate.pic.twitter.com/sAu2fHdxAb,1364,5347,,climate change,0.9203855991363525,neutral,0.5406368374824524
2016/06/28_09:35,Congratulations to D.C. and thanks to Mayor Bowser and the D.C. Council for fighting to #RaiseTheWage.https://twitter.com/MayorBowser/status/747570324598824960 …,565,2153,"['D.C.' 'GPE'],['Bowser' 'PERSON'],['the D.C. Council' 'ORG'],['#RaiseTheWage.https://twitter.com/MayorBowser/status/747570324598824960'
 'WORK_OF_ART']",politics,0.5480492115020752,positive,0.8707669973373413
2016/06/28_08:35,She outworked her rivals ... and became a role model to millions of Americans—including our two daughters.  on Pat Summitt,3090,9991,"['Americans' 'NORP'],['Pat Summitt' 'PERSON']",family,0.5436617732048035,positive,0.5993718504905701
2016/06/26_16:25,We must keep working toward an America free from discrimination against LGBT individuals. #LoveIsLovepic.twitter.com/YxdiL21fIl,2342,7631,['America' 'GPE'],USA,0.6876583099365234,positive,0.5461156964302063
2016/06/26_15:13,President Obama designates the first national monument honoring the LGBT rights movement. http://ofa.bo/hAS6  #LoveIsLove,1145,3869,['Obama' 'PERSON'],USA,0.4803600013256073,positive,0.6473883986473083
2016/06/26_07:00,Stand in solidarity with LGBT Americans—add your name. http://ofa.bo/ycK  #LoveIsLove,601,2355,['Americans' 'NORP'],USA,0.6392582654953003,neutral,0.5243433713912964
2016/06/25_14:20,We've made enormous progress toward full equality for LGBT Americans. Let's keep it going. #LoveIsLovepic.twitter.com/x4mTOKQSiP,5299,16705,['Americans' 'NORP'],USA,0.600196123123169,positive,0.9169768691062927
2016/06/24_16:15,Take a look: @VP Biden discusses what 4-4 decisions—like yesterday's on immigration—mean for our country.https://amp.twimg.com/v/2fa50a48-ce91-4811-8f56-5dd3b78bc8a1 …,1322,3193,['Biden' 'PERSON'],politics,0.5970268249511719,neutral,0.8189153075218201
2016/06/24_14:12,From gun violence prevention to LGBT rights this grassroots movement is fighting for progress. Show your support:http://ofa.bo/iAKz ,770,2855,,USA,0.4443729817867279,positive,0.7191474437713623
2016/06/24_12:57,Stonewall will be our first national monument to tell the story of the struggle for LGBT rights. http://ofa.bo/uaC ,1319,3630,['Stonewall' 'FAC'],USA,0.6107003092765808,neutral,0.7140263319015503
2016/06/24_08:33,Because Senate leaders refuse to do their jobs the Supreme Court cannot properly do its job. #DoYourJobpic.twitter.com/DvqUdLN2pA,6462,13404,"['Senate' 'ORG'],['the Supreme Court' 'ORG']",business,0.4695656895637512,negative,0.7662574648857117
2016/06/23_14:02,Congress: Listen to the millions of voices demanding a vote on efforts to reduce gun violence. #DisarmHatepic.twitter.com/X2uYxbJSs0,4788,13750,['Congress' 'ORG'],politics,0.5068286061286926,neutral,0.5281911492347717
2016/06/23_08:53,LIVE: President Obama is speaking about today's Supreme Court immigration ruling. http://ofa.bo/gAK1  #ImmigrationAction,453,1447,"['Obama' 'PERSON'],['Supreme Court' 'ORG']",USA,0.41137591004371643,neutral,0.8471988439559937
2016/06/22_18:30,We need more than moments of silence. We need action. And that's what's going on in the House now: http://ofa.bo/yc8  #NoBillNoBreak,6546,17167,['House' 'ORG'],business,0.47349613904953003,neutral,0.6863791346549988
2016/06/22_08:16,If you're one of the millions of Americans who believes Judge Garland should get a fair hearing add your voice: http://ofa.bo/xa6,1232,3553,"['Americans' 'NORP'],['Garland' 'PERSON']",USA,0.5871855020523071,neutral,0.7558732032775879
2016/06/21_15:02,Judge Merrick Garland just received the American Bar Association's highest rating:http://ofa.bo/c64P,1215,3713,"['Merrick Garland' 'PERSON'],[""the American Bar Association's"" 'ORG']",USA,0.5499582290649414,positive,0.6292591094970703
2016/06/21_13:52,Say you support decisive action to tackle climate change. http://ofa.bo/vb1  #ActOnClimate,477,1685,,climate change,0.8458625078201294,neutral,0.6775467991828918
2016/06/20_09:09,Take a look at President Obama's interview with @NatGeo on national parks climate change and more.http://ofa.bo/vam ,724,2593,"['Obama' 'PERSON'],['@NatGeo' 'ORG']",climate change,0.7166347503662109,neutral,0.7997884750366211
2016/06/19_10:59,To me fatherhood means being there. http://ofa.bo/e63s,1916,6539,,family,0.5911238789558411,neutral,0.6254276037216187
2016/06/19_09:49,Happy Father's Day to all the dads out there.pic.twitter.com/okqSRnQk6n,11325,43474,,family,0.8737127184867859,positive,0.9793685674667358
2016/06/18_16:28,In the weekly address the President talks about setting examples for children in light of tragedies like Orlando.http://ofa.bo/fAJO ,783,3074,,USA,0.4131702184677124,neutral,0.6796704530715942
2016/06/18_08:31,President Obama has taken unprecedented steps to protect our land and water for future generations.pic.twitter.com/D5PNr4itC5,5016,20529,['Obama' 'PERSON'],USA,0.4553072452545166,positive,0.7354574799537659
2016/06/13_09:52,#OrlandoUnitedpic.twitter.com/ixCxMZzGH2,7511,16708,,USA,0.5141213536262512,neutral,0.8977025151252747
2016/06/10_13:56,Minds open. Hearts change. America shifts.  #Pride2016http://www.snappytv.com/tc/2118901,17732,33944,['America' 'GPE'],USA,0.828315258026123,positive,0.5654914975166321
2016/06/10_12:53,Today #LoveIsLove in all 50 states. But millions of Americans are still fighting to end discrimination—join them: http://ofa.bo/uZC,5559,11663,['Americans' 'NORP'],USA,0.735690176486969,positive,0.5013185739517212
2016/06/09_17:43,Watch President Obama Slow Jam the News on @FallonTonight at 11:35 p.m. ET. #POTUSonFallonpic.twitter.com/RuwpGwbTSA,1602,7940,"['Obama' 'PERSON'],['@FallonTonight' 'WORK_OF_ART']",politics,0.5907308459281921,neutral,0.8104435801506042
2016/06/07_14:57,Senate leaders' refusal to give Judge Garland a fair hearing is pure politics. #DoYourJobpic.twitter.com/8rzLIBigzM,3826,10553,"['Senate' 'ORG'],['Garland' 'PERSON']",politics,0.9835830330848694,negative,0.5921810269355774
2016/06/07_11:33,"Senate leaders' politicization of the Supreme Court is ""unconscionable."" http://ofa.bo/xYB  #DoYourJob",670,2090,"['Senate' 'ORG'],['the Supreme Court' 'ORG']",politics,0.9385064244270325,negative,0.650553286075592
2016/06/07_09:58,Love looks good on you. Wear it with pride: http://ofa.bo/fAHy  #LoveIsLovepic.twitter.com/g5WjqYQvHq,583,2340,,USA,0.4619236886501312,positive,0.9601283669471741
2016/06/06_10:00,Former Energy Secretary @GovRichardson: Why the #TPP will make a difference in fighting climate change.http://ofa.bo/d62l,399,1769,"['Energy' 'ORG'],['@GovRichardson' 'PERSON'],['TPP' 'LAW']",climate change,0.8735557198524475,neutral,0.7280482649803162
2016/06/03_13:45,The Supreme Court shouldn't be part of partisan political games. Add your name if you agree: http://ofa.bo/jAE0,775,2458,['The Supreme Court' 'ORG'],politics,0.7145559787750244,neutral,0.49215102195739746
2016/06/02_11:08,Join the thousands of people calling on Congress to do something about gun violence—add your name: http://ofa.bo/yYs  #WearOrange,1513,3794,['Congress' 'ORG'],politics,0.5696200132369995,neutral,0.6816943287849426
2016/06/02_09:53,Gun violence takes far too many lives in America. Congress needs to act. #WearOrangepic.twitter.com/TYqb1fklcu,3313,8053,"['America' 'GPE'],['Congress' 'ORG']",USA,0.8046832084655762,negative,0.7650502324104309
2016/06/01_16:47,LAST CHANCE: Keep calm and enter before the midnight deadline. http://ofa.bo/a65f pic.twitter.com/RJxiN938k8,377,1380,,business,0.511384904384613,neutral,0.8039454221725464
2016/06/01_15:04,Speak out against gun violence— #WearOrange tomorrow. https://amp.twimg.com/v/43b27caf-3516-43d6-9a0e-93c956048e13 …,3346,4878,,USA,0.4660164415836334,neutral,0.6528052687644958
2016/06/01_12:31,LIVE: President Obama is speaking in Elkhart Indiana highlighting America's economic progress. http://ofa.bo/iAGR ,381,1177,"['Obama' 'PERSON'],['Elkhart' 'GPE'],['Indiana' 'GPE'],['America' 'GPE']",USA,0.8760725855827332,neutral,0.7102704048156738
2016/06/01_08:19,You don't want to miss out on this opportunity—enter now before tonight's deadline. http://ofa.bo/d61P pic.twitter.com/VpuEcqR86Z,584,2495,,business,0.4081863760948181,positive,0.5407958626747131
2016/05/31_13:12,The Supreme Court shouldn't be part of partisan political games. Add your name if you agree: http://ofa.bo/iAFx ,694,2007,['The Supreme Court' 'ORG'],politics,0.6963897943496704,neutral,0.4800911247730255
2016/05/31_08:21,Share a laugh with President Obama—enter now for your chance. http://ofa.bo/gAF8 pic.twitter.com/JkBo1fVrJ0,458,1613,['Obama' 'PERSON'],USA,0.4432431161403656,neutral,0.5062386989593506
2016/05/27_14:26,A new survey shows that the overwhelming majority of #Obamacare customers are satisfied with their plans: http://ofa.bo/gAF2,906,2962,['#Obamacare' 'LAW'],health,0.6629946827888489,positive,0.8299048542976379
2016/05/25_12:14,Senate leaders need to stop obstructing our Supreme Court—add your name if you agree: http://ofa.bo/gAEO  #DoYourJob,551,1635,"['Senate' 'ORG'],['Supreme Court' 'ORG']",politics,0.4741903841495514,neutral,0.5496715307235718
2016/05/24_14:47,If you think Senate leaders should do their jobs and fill the #SCOTUS vacancy add your name now: http://ofa.bo/gADc ,607,2024,['Senate' 'ORG'],politics,0.6140924096107483,neutral,0.6883206963539124
2016/05/24_11:29,People want Senate to act on Supreme Court vacancy. See what editorial boards are saying: http://ofa.bo/fADi  #DoYourJob,481,1552,"['Senate' 'ORG'],['Supreme Court' 'ORG']",politics,0.5100420117378235,neutral,0.769008457660675
2016/05/24_10:08,Ever wished you could meet President Obama? Here's your chance. http://ofa.bo/jAA4 pic.twitter.com/AeFMTtBdf9,665,2912,['Obama' 'PERSON'],USA,0.4514336585998535,neutral,0.6169640421867371
2016/05/24_08:58,Judge Garland has one of the most impressive resumes of any Supreme Court nominee in recent history.https://amp.twimg.com/v/1ef21d28-e40a-4a92-b998-64b42041bfd7 …,1820,5317,"['Garland' 'PERSON'],['Supreme Court' 'ORG']",USA,0.4212842583656311,positive,0.9096196293830872
2016/05/23_10:17,Editorial boards to senators: #DoYourJob and fill the Supreme Court vacancy. http://ofa.bo/fACu ,521,1677,['Supreme Court' 'ORG'],politics,0.47188812494277954,neutral,0.7404101490974426
2016/05/20_13:51,Check out editorials from across the country calling on senators to fill the Supreme Court vacancy: http://ofa.bo/e5wp  #DoYourJob,716,2184,['Supreme Court' 'ORG'],politics,0.6826327443122864,neutral,0.8195066452026367
2016/05/20_08:46,Despite Judge Garland's qualifications some Senate leaders still refuse to give him a hearing—speak out: http://ofa.bo/c5x9,597,1705,"['Garland' 'PERSON'],['Senate' 'ORG']",politics,0.5888949632644653,negative,0.6470099091529846
2016/05/19_09:02,Stand up for middle-class workers—add your name to support the Obama administration's new #overtime rule: http://ofa.bo/fABk ,441,1667,,politics,0.6342218518257141,neutral,0.6374942660331726
2016/05/18_15:03,Marriage equality? Affordable health care? Or economic progress? Tell him in person: http://ofa.bo/fABW pic.twitter.com/F83AdfUC8H,516,2517,,health,0.6101253032684326,neutral,0.7643992900848389
2016/05/18_11:53,LIVE: @VP Biden is speaking about the economy at @jenisicecreams headquarters in Ohio. http://ofa.bo/iAC0,231,948,"['@VP Biden' 'PERSON'],['@jenisicecreams' 'ORG'],['Ohio' 'GPE']",business,0.39306640625,neutral,0.8213649988174438
2016/05/18_08:35,LIVE: Senate Judiciary Democrats are holding a forum on Judge Merrick Garland.http://ofa.bo/yUa ,439,1599,"['Senate Judiciary' 'ORG'],['Democrats' 'NORP'],['Merrick Garland.http://ofa.bo/yUa' 'PERSON']",politics,0.5551085472106934,neutral,0.8692955374717712
2016/05/17_14:58,Here's your chance: Tell President Obama what you're most thankful for—in person. http://ofa.bo/yUS pic.twitter.com/lxFIDqbclW,660,3235,['Obama' 'PERSON'],USA,0.907498300075531,positive,0.6069281697273254
2016/05/17_10:15,Senate leaders are continuing to obstruct a fair hearing for Judge Garland—help put the pressure on: http://ofa.bo/b60r  #DoYourJob,511,1559,"['Senate' 'ORG'],['Garland' 'PERSON']",politics,0.5918740630149841,negative,0.728424608707428
